type,title,author,content,date,push_tag,original_title
comment,,lattecafe,: 那就是刁難刁出榮譽感，笑死。客人網路上抱怨一下,05/01 12:42,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 還要被說你就是欺騙行員、沒貢獻度、多蓋章累死了,05/01 12:42,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sinclaireche,: 就主管機關為了幫某些人收拾殘局 訂了一堆奇怪規定,05/01 13:06,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 我認為防詐騙只是擋箭牌，即使這客人絕對不會賣帳戶,05/01 13:13,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 第一不缺錢第二很在意聯徵，我猜也不會給開戶,05/01 13:14,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 理由就是又不是來貸款的沒貢獻度那幹嘛要增加麻煩,05/01 13:14,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,Kazamatsuri,: 可能要問開戶算不算業績或KPI之類的了～,05/01 13:33,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 建議拒絕公司來申請薪轉、信用卡業務不算那砍掉算了,05/01 13:34,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 如果真的是玉山行員的話，那你可以到門口講你的推文,05/01 13:36,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,lattecafe,: 那這樣比什麼防詐騙手段都有效，直接質疑客人都是來騙,05/01 13:37,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,gostt,: 我銀行只弄300或1000 VIP 都不會開不成,05/01 17:18,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sing60905,: 金管會就是狗屎啊 不想辦法跟警政署打擊詐騙,05/02 13:50,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sing60905,: 規定越改越嚴 先把所有人都當成詐騙就好,05/02 13:50,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,sing60905,: 銀行刁來刁去 詐騙集團有變少嗎 現在剩我沒加入了吧,05/02 13:51,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,adamas0422,: 為什麼一個銀行要開兩個帳戶？,05/02 23:33,推,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
comment,,iorz,: 金管會有屁用？都數十年過去了，也不見詐騙集團變少啊,06/14 00:01,→,Re: [心得] 台中銀行非常保守，預約開戶被拒絕了 XD
